track,note,velocity,time,anomaly
1,60,82,0,0
1,63,82,0,0
1,68,82,0,0
1,72,91,0,0
1,72,3,480,0
1,60,3,0,0
1,63,3,0,0
1,68,3,0,0
1,58,65,0,0
1,63,65,0,0
1,67,65,0,0
1,70,73,0,0
1,70,3,120,0
1,58,3,0,0
1,63,3,0,0
1,67,3,0,0
1,68,65,120,0
1,60,65,0,0
1,63,65,0,0
1,72,73,0,0
1,72,3,120,0
1,68,3,0,0
1,60,3,0,0
1,63,3,0,0
1,61,82,120,0
1,65,82,0,0
1,73,91,0,0
1,68,82,0,0
1,68,3,480,0
1,61,3,0,0
1,65,3,0,0
1,73,3,0,0
1,68,65,0,0
1,63,65,0,0
1,60,65,0,0
1,72,73,0,0
1,72,3,120,0
1,68,3,0,0
1,63,3,0,0
1,60,3,0,0
1,58,66,120,0
1,65,66,0,0
1,70,74,0,0
1,68,66,0,0
1,68,3,120,0
1,58,3,0,0
1,65,3,0,0
1,70,3,0,0
1,63,78,120,0
1,60,78,0,0
1,68,78,0,0
1,72,87,0,0
1,72,3,480,0
1,63,3,0,0
1,60,3,0,0
1,68,3,0,0
1,58,63,0,0
1,70,71,0,0
1,61,63,0,0
1,67,63,0,0
1,67,3,120,0
1,58,3,0,0
1,70,3,0,0
1,61,3,0,0
1,60,60,120,0
1,56,60,0,0
1,63,60,0,0
1,68,66,0,0
1,68,3,120,0
1,60,3,0,0
1,56,3,0,0
1,63,3,0,0
1,58,63,120,0
1,67,63,0,0
1,70,71,0,0
1,70,3,120,0
1,67,3,0,0
1,58,3,0,0
1,63,66,120,0
1,63,3,120,0
1,56,73,120,0
1,65,73,0,0
1,68,82,0,0
1,68,3,480,0
1,65,3,0,0
1,56,3,0,0
1,56,70,0,0
1,68,77,0,0
1,63,70,0,0
1,67,77,0,0
1,67,3,480,0
1,56,3,0,0
1,68,3,0,0
1,63,3,0,0
1,61,70,0,0
1,56,70,0,0
1,65,70,0,0
1,68,77,0,0
1,68,3,420,0
1,61,3,0,0
1,56,3,0,0
1,65,3,0,0
1,56,70,60,0
1,68,77,0,0
1,60,70,0,0
1,63,70,0,0
1,63,3,480,0
1,56,3,0,0
1,68,3,0,0
1,60,3,0,0
1,55,65,0,0
1,58,65,0,0
1,63,65,0,0
1,67,73,0,0
1,67,3,120,0
1,55,3,0,0
1,58,3,0,0
1,63,3,0,0
1,68,73,120,0
1,63,65,0,0
1,56,65,0,0
1,60,65,0,0
1,60,3,120,0
1,68,3,0,0
1,63,3,0,0
1,56,3,0,0
1,65,75,120,0
1,68,75,0,0
1,72,84,0,0
1,60,75,0,0
1,60,3,480,0
1,65,3,0,0
1,68,3,0,0
1,72,3,0,0
1,70,72,0,0
1,58,64,0,0
1,61,64,0,0
1,65,64,0,0
1,65,3,120,0
1,70,3,0,0
1,58,3,0,0
1,61,3,0,0
1,56,64,120,0
1,60,64,0,0
1,65,64,0,0
1,68,72,0,0
1,68,3,120,0
1,56,3,0,0
1,60,3,0,0
1,65,3,0,0
1,63,72,120,0
1,67,81,0,0
1,55,72,0,0
1,60,72,0,0
1,60,3,480,0
1,63,3,0,0
1,67,3,0,0
1,55,3,0,0
1,53,67,0,0
1,56,67,0,0
1,60,67,0,0
1,65,75,0,0
1,65,3,120,0
1,53,3,0,0
1,56,3,0,0
1,60,3,0,0
1,63,73,120,0
1,51,65,0,0
1,55,65,0,0
1,60,65,0,0
1,60,3,120,0
1,63,3,0,0
1,51,3,0,0
1,55,3,0,0
1,50,64,120,0
1,59,64,0,0
1,62,72,0,0
1,62,3,120,0
1,59,3,0,0
1,50,3,0,0
1,55,69,120,0
1,55,3,120,0
1,48,71,120,0
1,60,78,0,0
1,60,3,480,0
1,48,3,0,0
1,48,71,0,0
1,59,71,0,0
1,60,78,0,0
1,60,3,480,0
1,59,3,0,0
1,48,3,0,0
1,48,70,0,0
1,58,70,0,0
1,60,77,0,0
1,60,3,420,0
1,58,3,0,0
1,48,3,0,0
1,60,82,60,0
1,72,91,0,0
1,63,82,0,0
1,68,82,0,0
1,68,3,480,0
1,60,3,0,0
1,72,3,0,0
1,63,3,0,0
1,70,75,0,0
1,67,67,0,0
1,58,67,0,0
1,63,67,0,0
1,63,3,120,0
1,70,3,0,0
1,67,3,0,0
1,58,3,0,0
1,60,67,120,0
1,63,67,0,0
1,68,67,0,0
