track,note,velocity,time,anomaly
1,58,49,0,0
1,58,0,120,0
1,70,54,120,0
1,69,124,0,2
1,82,64,0,0
1,82,0,90,0
1,74,0,0,0
1,70,0,0,0
1,87,66,150,0
1,74,55,0,0
1,82,55,0,0
1,82,0,90,0
1,74,0,0,0
1,87,0,0,0
1,80,57,150,0
1,72,57,0,0
1,87,68,0,0
1,87,0,120,0
1,72,0,1440,1
1,80,0,0,0
1,56,47,120,0
1,56,0,60,0
1,45,88,360,3
1,55,0,60,1
1,60,51,0,0
1,60,0,60,0
1,62,52,0,0
1,62,0,60,0
1,63,56,0,0
1,63,0,120,0
1,83,61,120,1
1,74,61,0,0
1,84,61,0,0
