track,note,velocity,time,anomaly
1,63,37,360,0
1,60,30,0,0
1,55,30,0,0
1,55,0,240,0
1,60,0,0,0
1,63,0,0,0
1,85,49,720,0
1,85,0,450,0
1,85,52,30,0
1,85,0,720,0
1,84,45,0,0
1,82,45,120,0
1,84,0,12,0
1,80,43,108,0
1,82,0,12,0
1,78,43,108,0
1,80,0,12,0
1,77,43,108,0
1,78,0,12,0
1,75,43,108,0
1,77,0,12,0
1,73,43,108,0
1,75,0,12,0
1,72,42,108,0
1,73,0,12,0
1,70,41,108,0
1,72,0,12,0
1,68,41,108,0
1,70,0,12,0
1,66,45,108,0
1,68,0,12,0
1,65,41,148,0
1,66,0,16,0
1,63,36,144,0
1,65,0,16,0
1,61,45,144,0
1,63,0,16,0
1,61,0,454,0
1,61,45,10,0
1,61,0,2400,0
1,70,45,0,0
1,70,0,432,0
1,70,51,48,0
1,70,0,960,0
1,70,45,0,0
1,76,55,0,0
1,76,0,432,0
1,70,0,0,0
1,76,60,48,0
1,70,49,0,0
1,70,0,960,0
1,76,0,0,0
1,76,50,0,0
1,79,50,0,0
1,82,61,0,0
1,82,0,432,0
1,79,0,0,0
1,76,0,0,0
1,76,58,48,0
1,79,58,0,0
1,82,70,0,0
1,82,0,960,0
1,81,72,0,0
1,81,0,480,0
1,80,76,0,0
1,80,0,960,0
1,79,0,0,0
1,76,0,0,0
1,81,74,0,0
1,79,61,0,0
1,76,61,0,0
1,76,0,432,0
1,79,0,0,0
1,81,0,0,0
1,74,72,48,0
1,77,72,0,0
1,81,87,0,0
1,81,0,1440,0
1,77,0,0,0
1,74,0,0,0
1,74,72,0,0
1,81,72,0,0
1,86,86,0,0
1,86,0,1440,0
1,81,0,0,0
1,74,0,0,0
1,69,33,0,0
1,74,41,0,0
1,74,0,120,0
1,69,0,0,0
1,75,51,360,0
1,63,41,0,0
1,63,0,120,0
1,75,0,0,0
1,75,48,840,0
1,70,39,0,0
1,70,0,120,0
1,75,0,0,0
1,78,51,360,0
1,66,41,0,0
1,66,0,120,0
1,78,0,0,0
1,78,49,840,0
1,72,40,0,0
1,72,0,120,0
1,78,0,0,0
1,79,55,360,0
1,67,45,0,0
1,67,0,120,0
1,79,0,0,0
1,79,52,840,0
1,74,42,0,0
1,74,0,120,0
1,79,0,0,0
1,80,56,360,0
1,68,47,0,0
1,68,0,120,0
1,80,0,0,0
1,71,31,840,0
1,74,31,0,0
1,79,38,0,0
1,79,0,120,0
