track,note,velocity,time,anomaly
1,70,3,0,0
1,73,17,0,0
1,73,0,480,0
1,70,0,0,0
1,66,1,0,0
1,70,16,0,0
1,70,0,240,0
1,66,0,0,0
1,61,2,0,0
1,68,17,0,0
1,68,0,240,0
1,61,0,0,0
1,58,2,0,0
1,66,17,0,0
1,66,0,240,0
1,58,0,0,0
1,61,15,0,0
1,61,0,240,0
1,66,17,0,0
1,66,0,240,0
1,65,3,0,0
1,68,17,0,0
1,68,0,240,0
1,65,0,0,0
1,66,6,0,0
1,70,19,0,0
1,70,0,240,0
1,71,33,0,0
1,71,0,240,0
1,73,34,0,0
1,73,0,240,0
1,75,34,0,0
1,75,0,240,0
1,66,0,0,0
1,70,29,0,0
1,66,12,0,0
1,70,0,360,0
1,71,20,0,0
1,71,0,120,0
1,66,0,0,0
1,65,7,0,0
1,68,22,0,0
1,70,20,120,0
1,68,0,10,0
1,71,21,110,0
1,70,0,10,0
1,72,21,110,0
1,71,0,10,0
1,72,0,110,0
1,65,0,0,0
1,73,22,0,0
1,85,31,0,0
1,85,0,480,0
1,82,34,0,0
1,82,0,240,0
1,80,30,0,0
1,80,0,240,0
1,73,0,0,0
1,73,22,0,0
1,78,32,0,0
1,78,0,180,0
1,73,0,0,0
1,77,18,60,0
1,80,27,0,0
1,80,0,180,0
1,77,0,0,0
1,78,21,60,0
1,82,30,0,0
1,82,0,180,0
1,78,0,0,0
1,78,23,60,0
1,83,33,0,0
1,83,0,180,0
1,78,0,0,0
1,85,35,60,0
1,78,26,0,0
1,78,0,240,0
1,85,0,0,0
1,86,34,0,0
1,87,31,60,0
1,86,0,10,0
1,83,31,50,0
1,87,0,10,0
1,80,29,50,0
1,83,0,10,0
1,80,0,50,0
1,78,36,0,0
1,78,0,240,0
1,82,32,0,0
1,80,28,60,0
1,82,0,10,0
1,79,28,50,0
1,80,0,10,0
1,80,25,50,0
1,79,0,10,0
1,80,0,40,0
1,77,23,10,0
1,80,33,0,0
1,80,0,480,0
1,77,0,0,0
1,78,26,0,0
1,78,0,240,0
1,70,3,240,0
1,73,17,0,0
1,73,0,480,0
1,70,0,0,0
1,66,1,0,0
1,70,16,0,0
1,70,0,240,0
1,66,0,0,0
1,61,2,0,0
1,68,17,0,0
1,68,0,240,0
1,61,0,0,0
1,58,2,0,0
1,66,17,0,0
1,66,0,240,0
1,58,0,0,0
1,61,15,0,0
1,61,0,240,0
1,66,17,0,0
1,66,0,240,0
1,65,3,0,0
1,68,17,0,0
1,68,0,240,0
1,65,0,0,0
1,66,6,0,0
1,70,19,0,0
1,70,0,240,0
1,71,31,0,0
1,71,0,240,0
1,73,34,0,0
1,73,0,240,0
1,75,31,0,0
1,75,0,240,0
1,66,0,0,0
1,70,29,0,0
1,66,12,0,0
1,70,0,360,0
1,71,20,0,0
1,71,0,120,0
1,66,0,0,0
1,65,7,0,0
1,68,22,0,0
1,70,20,120,0
1,68,0,10,0
1,71,21,110,0
1,70,0,10,0
1,72,21,110,0
1,71,0,10,0
1,72,0,110,0
1,65,0,0,0
1,73,22,0,0
1,85,31,0,0
1,85,0,480,0
1,82,34,0,0
1,82,0,240,0
1,80,30,0,0
1,80,0,240,0
1,73,0,0,0
1,73,22,0,0
1,78,32,0,0
1,78,0,180,0
1,73,0,0,0
1,77,18,60,0
1,80,27,0,0
1,80,0,180,0
1,77,0,0,0
1,78,21,60,0
1,82,30,0,0
1,82,0,180,0
1,78,0,0,0
1,78,23,60,0
1,83,33,0,0
1,83,0,180,0
1,78,0,0,0
1,85,35,60,0
1,78,26,0,0
1,78,0,240,0
1,85,0,0,0
1,86,35,0,0
1,87,31,60,0
1,86,0,10,0
1,83,31,50,0
1,87,0,10,0
1,80,29,50,0
1,83,0,10,0
1,80,0,50,0
1,78,36,0,0
1,78,0,240,0
1,82,32,0,0
1,80,28,60,0
1,82,0,10,0
1,79,28,50,0
1,80,0,10,0
1,80,25,50,0
1,79,0,10,0
1,80,0,40,0
1,77,23,10,0
1,80,33,0,0
1,80,0,480,0
1,77,0,0,0
