track,note,velocity,time,anomaly
1,68,66,0,0
1,68,10,360,0
1,68,60,0,0
1,68,10,120,0
1,68,60,0,0
1,68,10,1440,0
1,68,66,0,0
1,68,10,360,0
1,68,63,0,0
1,68,10,120,0
1,68,63,0,0
1,68,10,960,0
1,69,66,0,0
1,69,10,960,0
1,68,66,0,0
1,68,10,960,0
1,66,63,0,0
1,66,10,480,0
1,71,60,0,0
1,71,10,480,0
1,64,57,0,0
1,64,10,310,0
1,67,56,3050,0
1,67,10,360,0
1,67,55,0,0
1,67,10,120,0
1,67,55,0,0
1,67,10,1440,0
1,67,60,0,0
1,67,10,360,0
1,67,60,0,0
1,67,10,120,0
1,67,67,0,0
1,67,10,1440,0
1,66,66,0,0
1,66,10,480,0
1,66,75,0,0
1,66,10,960,0
1,67,66,0,0
1,67,10,480,0
1,64,57,0,0
1,64,10,480,0
1,66,63,0,0
1,66,10,960,0
1,66,57,0,0
1,66,10,960,0
1,71,66,1440,0
1,71,10,480,0
1,72,73,0,0
1,72,10,1440,0
1,70,66,0,0
1,70,10,480,0
1,71,66,0,0
1,71,10,1440,0
1,71,66,0,0
1,71,10,480,0
1,72,73,0,0
1,72,10,1440,0
1,70,66,0,0
1,70,10,480,0
1,71,66,0,0
1,71,10,960,0
1,71,57,0,0
1,71,10,960,0
1,71,57,0,0
1,71,10,960,0
1,69,62,0,0
1,69,10,960,0
1,67,66,0,0
1,67,10,960,0
1,66,62,0,0
1,66,10,960,0
1,61,57,0,0
1,61,10,960,0
1,61,57,0,0
1,61,10,480,0
1,61,51,0,0
1,61,10,480,0
1,73,66,1440,0
1,73,10,360,0
1,73,66,0,0
1,73,10,120,0
1,73,71,0,0
1,73,10,1440,0
1,73,66,0,0
1,73,10,360,0
1,73,66,0,0
1,73,10,120,0
1,73,75,0,0
1,73,10,960,0
1,72,71,0,0
1,72,10,480,0
1,73,73,0,0
1,73,10,480,0
1,75,75,0,0
1,75,10,1440,0
1,75,82,0,0
1,75,10,480,0
1,76,96,0,0
1,76,10,960,0
1,75,75,0,0
1,75,10,480,0
1,73,66,0,0
1,73,10,480,0
1,68,66,28320,0
1,68,10,360,0
1,68,66,0,0
1,68,10,120,0
1,68,66,0,0
1,68,10,1440,0
1,68,66,0,0
1,68,10,360,0
1,68,66,0,0
1,68,10,120,0
1,68,66,0,0
1,68,10,960,0
1,69,66,0,0
1,69,10,960,0
1,68,66,0,0
1,68,10,960,0
1,66,66,0,0
1,66,10,480,0
1,71,66,0,0
1,71,10,480,0
1,64,66,0,0
1,64,10,310,0
1,71,71,1130,0
1,71,10,360,0
1,71,66,0,0
1,71,10,120,0
1,71,71,0,0
1,71,10,1440,0
1,71,73,0,0
1,71,10,360,0
1,71,66,0,0
1,71,10,120,0
1,71,73,0,0
1,71,10,960,0
1,72,75,0,0
1,72,10,480,0
1,73,82,0,0
1,73,10,480,0
1,75,85,0,0
1,75,10,960,0
1,76,66,0,0
1,76,10,960,0
1,74,66,0,0
1,74,10,960,0
1,72,66,0,0
1,72,10,960,0
1,73,66,0,0
1,73,10,1440,0
1,73,66,0,0
1,73,10,480,0
1,74,81,0,0
1,74,10,1440,0
1,72,66,0,0
1,72,10,480,0
1,73,66,0,0
1,73,10,1440,0
1,73,66,0,0
1,73,10,480,0
1,74,78,0,0
1,74,10,1440,0
1,72,66,0,0
1,72,10,480,0
1,73,71,0,0
1,73,10,960,0
1,73,66,0,0
1,73,10,960,0
1,71,66,0,0
1,71,10,1440,0
1,71,66,0,0
1,71,10,480,0
1,69,66,0,0
1,69,10,480,0
1,69,66,0,0
1,69,10,480,0
1,68,66,0,0
1,68,10,480,0
1,68,66,0,0
1,68,10,480,0
1,66,66,0,0
1,66,10,960,0
1,68,77,0,0
1,68,10,480,0
1,69,87,0,0
1,69,10,480,0
1,68,66,0,0
1,68,10,960,0
1,68,57,0,0
1,68,10,960,0
1,44,63,0,0
1,61,51,0,0
1,61,10,480,0
1,44,10,960,0
1,44,63,0,0
1,44,10,360,0
1,44,63,0,0
1,44,10,120,0
1,44,63,0,0
1,44,10,1440,0
1,44,63,0,0
1,44,10,360,0
1,44,63,0,0
1,44,10,120,0
1,44,63,0,0
1,44,10,1440,0
1,44,63,0,0
